# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    1.80000000e+00  4.51172946e-02  4.17881729e-03  4.17881729e-03  5.95630918e-01  1.99461799e-01  0.00000000e+00  1.02355142e+00  1.78496133e-01
    1.82000000e+00  4.61487153e-02  3.94607893e-03  3.94607893e-03  5.94452369e-01  1.98840149e-01  0.00000000e+00  1.02416481e+00  1.78112281e-01
    1.84000000e+00  4.71804748e-02  3.70529833e-03  3.70529833e-03  5.93259767e-01  1.98210843e-01  0.00000000e+00  1.02478269e+00  1.77732468e-01
    1.86000000e+00  4.82124238e-02  3.45777888e-03  3.45777888e-03  5.92053123e-01  1.97574044e-01  0.00000000e+00  1.02540499e+00  1.77356513e-01
    1.88000000e+00  4.92444277e-02  3.20518450e-03  3.20518450e-03  5.90832609e-01  1.96929530e-01  0.00000000e+00  1.02603164e+00  1.76984319e-01
    1.90000000e+00  5.02763312e-02  2.94953331e-03  2.94953331e-03  5.89598477e-01  1.96277833e-01  0.00000000e+00  1.02666249e+00  1.76615698e-01
    1.92000000e+00  5.13080150e-02  2.69375756e-03  2.69375756e-03  5.88350173e-01  1.95618544e-01  0.00000000e+00  1.02729760e+00  1.76250510e-01
    1.94000000e+00  5.23393898e-02  2.44268653e-03  2.44268653e-03  5.87088314e-01  1.94951871e-01  0.00000000e+00  1.02793682e+00  1.75888649e-01
    1.96000000e+00  5.33703172e-02  2.20365599e-03  2.20365599e-03  5.85812890e-01  1.94277635e-01  0.00000000e+00  1.02858004e+00  1.75529952e-01
    1.98000000e+00  5.44007813e-02  1.98745701e-03  1.98745701e-03  5.84523728e-01  1.93596025e-01  0.00000000e+00  1.02922729e+00  1.75174313e-01
    2.00000000e+00  5.54307012e-02  1.80949206e-03  1.80949206e-03  5.83221184e-01  1.92907704e-01  0.00000000e+00  1.02987841e+00  1.74821594e-01
    2.02000000e+00  5.64600204e-02  1.68950977e-03  1.68950977e-03  5.81905554e-01  1.92213108e-01  0.00000000e+00  1.03053330e+00  1.74471683e-01
    2.04000000e+00  5.74887157e-02  1.64799313e-03  1.64799313e-03  5.80577104e-01  1.91511254e-01  0.00000000e+00  1.03119196e+00  1.74124490e-01
    2.06000000e+00  5.85167380e-02  1.69829698e-03  1.69829698e-03  5.79236292e-01  1.90801848e-01  0.00000000e+00  1.03185425e+00  1.73779891e-01
    2.08000000e+00  5.95440242e-02  1.84010673e-03  1.84010673e-03  5.77883039e-01  1.90084946e-01  0.00000000e+00  1.03252015e+00  1.73437795e-01
    2.10000000e+00  6.05705662e-02  2.06120128e-03  2.06120128e-03  5.76517512e-01  1.89361204e-01  0.00000000e+00  1.03318954e+00  1.73098092e-01
    2.12000000e+00  6.15963184e-02  2.34494791e-03  2.34494791e-03  5.75139761e-01  1.88630788e-01  0.00000000e+00  1.03386232e+00  1.72760667e-01
    2.14000000e+00  6.26212937e-02  2.67647272e-03  2.67647272e-03  5.73750042e-01  1.87892921e-01  0.00000000e+00  1.03453840e+00  1.72425461e-01
    2.16000000e+00  6.36454706e-02  3.04464396e-03  3.04464396e-03  5.72348051e-01  1.87149307e-01  0.00000000e+00  1.03521786e+00  1.72092400e-01
    2.18000000e+00  6.46688440e-02  3.44163274e-03  3.44163274e-03  5.70934780e-01  1.86400293e-01  0.00000000e+00  1.03590041e+00  1.71761369e-01
    2.20000000e+00  6.56914239e-02  3.86202927e-03  3.86202927e-03  5.69510596e-01  1.85645763e-01  0.00000000e+00  1.03658594e+00  1.71432322e-01
    2.22000000e+00  6.67131958e-02  4.30210880e-03  4.30210880e-03  5.68075073e-01  1.84884598e-01  0.00000000e+00  1.03727457e+00  1.71105179e-01
    2.24000000e+00  6.77341200e-02  4.75929719e-03  4.75929719e-03  5.66628956e-01  1.84117646e-01  0.00000000e+00  1.03796611e+00  1.70779867e-01
    2.26000000e+00  6.87541498e-02  5.23169072e-03  5.23169072e-03  5.65171890e-01  1.83345176e-01  0.00000000e+00  1.03866059e+00  1.70456326e-01
    2.28000000e+00  6.97732318e-02  5.71771113e-03  5.71771113e-03  5.63702817e-01  1.82567627e-01  0.00000000e+00  1.03935812e+00  1.70134534e-01
    2.30000000e+00  7.07912968e-02  6.21620453e-03  6.21620453e-03  5.62222226e-01  1.81783493e-01  0.00000000e+00  1.04005869e+00  1.69814376e-01
    2.32000000e+00  7.18082368e-02  6.72630475e-03  6.72630475e-03  5.60731009e-01  1.80993122e-01  0.00000000e+00  1.04076208e+00  1.69495855e-01
    2.34000000e+00  7.28239239e-02  7.24730609e-03  7.24730609e-03  5.59229446e-01  1.80197295e-01  0.00000000e+00  1.04146815e+00  1.69178970e-01
    2.36000000e+00  7.38382181e-02  7.77868412e-03  7.77868412e-03  5.57717359e-01  1.79395083e-01  0.00000000e+00  1.04217694e+00  1.68863661e-01
    2.38000000e+00  7.48509701e-02  8.32000239e-03  8.32000239e-03  5.56194511e-01  1.78587159e-01  0.00000000e+00  1.04288839e+00  1.68549890e-01
    2.40000000e+00  7.58620253e-02  8.87086859e-03  8.87086859e-03  5.54661839e-01  1.77773531e-01  0.00000000e+00  1.04360230e+00  1.68237650e-01
    2.42000000e+00  7.68712383e-02  9.43092754e-03  9.43092754e-03  5.53119515e-01  1.76954462e-01  0.00000000e+00  1.04431858e+00  1.67926950e-01
    2.44000000e+00  7.78784833e-02  9.99982557e-03  9.99982557e-03  5.51567624e-01  1.76129767e-01  0.00000000e+00  1.04503726e+00  1.67617741e-01
    2.46000000e+00  7.88836381e-02  1.05773102e-02  1.05773102e-02  5.50006635e-01  1.75300486e-01  0.00000000e+00  1.04575814e+00  1.67309992e-01
    2.48000000e+00  7.98865697e-02  1.11633403e-02  1.11633403e-02  5.48436329e-01  1.74466620e-01  0.00000000e+00  1.04648136e+00  1.67003720e-01
    2.50000000e+00  8.08871491e-02  1.17578132e-02  1.17578132e-02  5.46857516e-01  1.73628351e-01  0.00000000e+00  1.04720672e+00  1.66698869e-01
    2.52000000e+00  8.18852617e-02  1.23604807e-02  1.23604807e-02  5.45269728e-01  1.72784649e-01  0.00000000e+00  1.04793439e+00  1.66395399e-01
    2.54000000e+00  8.28807963e-02  1.29710762e-02  1.29710762e-02  5.43673203e-01  1.71937524e-01  0.00000000e+00  1.04866421e+00  1.66093334e-01
    2.56000000e+00  8.38736442e-02  1.35893453e-02  1.35893453e-02  5.42067671e-01  1.71085625e-01  0.00000000e+00  1.04939635e+00  1.65792629e-01
    2.58000000e+00  8.48637005e-02  1.42150126e-02  1.42150126e-02  5.40454253e-01  1.70227911e-01  0.00000000e+00  1.05013055e+00  1.65493293e-01
    2.60000000e+00  8.58508708e-02  1.48478537e-02  1.48478537e-02  5.38831917e-01  1.69364079e-01  0.00000000e+00  1.05086707e+00  1.65195263e-01
    2.62000000e+00  8.68350568e-02  1.54877060e-02  1.54877060e-02  5.37201813e-01  1.68495358e-01  0.00000000e+00  1.05160565e+00  1.64898533e-01
